artist,dateposted,loved_count,mediaid,posted_count,sitename,time,title,tag
Aufgang,1436486457,13,2c8dg,1,acid stag,307,Summer (Album Version),electonric
KDA,1436482823,27,2btq5,2,DIVE,384,Rumble (Shadow Child Re-Edit),electonric
BAILE,1436482816,2038,2c09y,10,Indie Shuffle,296,Matter (feat. Felicia Douglass),electonric
Troy Gunner,1436479456,17,2c7t4,2,ERRANT,307,Playin',electonric
Justin Jay,1436481987,499,2apzs,18,Caveman Sound,299,Mind Games,electonric
Delorean,1436484068,107,2bzh7,9,yvynyl,283,Bena,electonric
Tove Lo,1436477986,45,2c8bn,1,robot dance music,233,Talking Body (Yung Wall Street Flip),electonric
Tulpa,1436475653,9,2c8aw,1,CLICK AND LISTEN IT,218,Tulpa - Run Baby Run feat. Visuals,electonric
Samaris,1436478990,35,22wyd,6,music islands,282,Ég Vildi Fegin Verða,electonric
Pictureplane,1436468167,17,2c7yt,2,IHEARTCOMIX,222,Hyper Real (Dark0 Remix),electonric
