artist,dateposted,loved_count,mediaid,posted_count,sitename,time,title,tag
Khruangbin,1435946202,13,2c5db,1,newdust,250,Firecracker,funk
The Mouse Outfit,1435949816,27,2c5e2,1,Kaptin's Blog,149,What'd I Do?,funk
AM & Shawn Lee,1435874413,475,2bfwn,6,monkeyboxing,269,Persuasion,funk
N8NOFACE,1435582895,1,2c30t,1,GRANDGOOD,120,An Unwanted Life,funk
N8NOFACE,1435582899,3,2c30v,1,GRANDGOOD,149,Myself Demo,funk
Bad Rabbits,1435505745,29,2c195,3,Write.Click.Cook.Listen ,230,Here To Stay,funk
Tuxedo,1435521615,427,2c1r6,6,The French Shuffle,238,Without Your Love,funk
Laura Lee,1435370410,8,2c2bt,1,Soundfriend,222,Little Too Late,funk
Maxxi Soundsystem,1435310049,188,2bzp3,4,Black Plastic,493,In The Woods,funk
Luke's Anger,1435325383,5,2c21m,1,Data Transmission,261,Polite Violence,funk
Edwin Starr,1435270930,21,2c1sk,1,Le Visiteur Music Blog,251,Easin' In (Kiu D Re-Edit) (CLICK BUY FOR,funk
shawn Lee's ping pong orchestra,1435274889,473,1pmsv,3,The Audiologist,220,kiss the sky,funk
Tuxedo,1435764960,884,28z7d,29,Silence Nogood,253,Number One,funk
The Gap Band,1435721757,11,2c3zc,1,"AM, Then FM",338,Party Train,funk
Umbral,1435756874,0,2c44z,1,No Clean Singing,297,Niebla De Neón,funk
Isaac Tichauer,1435684040,72,2c2yh,6,NNM,477,Yesterday,funk
Ganjah K,1435714124,2,2c3xs,1,GRANDGOOD,206,SAME THANG feat. BOO GOTTI,funk
Letta Mbulu,1435670887,33,281r0,2,Genre Confused,314,Down By The River (1985),funk
Lil Louis,1435676510,9,2c3jq,1,Electrocorp ,562,French Kiss,funk
Morlack,1435610145,5,2c38q,1,monkeyboxing,863,Good To Go-Go vol.III_album teaser,funk
Gramatik,1435689732,2367,2apec,7,Musicgeeks,240,Native Son feat. Raekwon & Orlando Napier,funk
